"age" "female" "hisp" "education" "earnings" "hours" "week" "union" "uncov" "region" "race" "marital"
"6621" 31 0 0 20 52000 50 52 0 0 1 1 1
"6622" 57 0 1 13 62000 48 52 1 0 3 1 1
"6623" 51 0 0 20 2e+05 55 52 0 0 1 1 1
"6624" 53 0 0 13 45000 40 52 1 0 2 1 1
"6625" 29 0 0 13 18000 40 52 0 0 3 1 7
"6626" 32 0 0 12 30600 40 52 0 0 3 1 1
"6627" 45 0 0 12 68002 40 50 0 0 3 1 1
"6628" 43 0 1 16 12000 40 52 0 0 1 1 7
"6629" 50 0 0 12 92000 60 52 0 0 3 1 1
"6630" 28 0 0 12 57000 50 52 0 0 3 1 7
"6631" 57 0 0 18 84146 40 52 0 0 1 1 1
"6632" 53 0 0 16 45000 40 52 0 0 1 1 1
"6633" 49 0 0 14 26045 50 52 0 0 1 1 7
"6634" 47 0 1 9 36000 40 52 0 0 4 1 5
"6635" 65 0 0 12 172946 42 52 0 0 3 1 1
"6636" 41 0 0 12 44000 52 52 0 0 4 1 1
"6637" 26 0 1 12 20280 40 52 0 0 2 1 1
"6638" 50 0 1 8 30000 40 52 0 0 4 1 1
"6639" 43 0 0 13 52000 40 52 0 0 4 1 1
"6640" 51 0 0 14 69000 45 52 0 0 1 1 1
"6641" 25 0 0 16 30000 40 52 0 0 4 1 7
"6642" 42 0 0 11 11000 40 52 0 0 4 1 5
"6643" 62 0 0 13 50000 40 52 0 0 3 1 7
"6644" 34 0 0 12 37000 50 52 0 0 3 1 1
"6645" 54 0 0 12 78000 55 52 0 0 3 1 1
"6646" 57 0 0 20 120000 53 52 0 0 3 1 1
"6647" 24 0 0 12 33800 40 52 0 0 4 1 1
"6648" 33 0 0 13 23500 40 52 0 0 2 1 1
"6649" 45 0 0 14 70000 55 52 0 0 4 1 1
"6650" 49 0 0 12 140000 40 52 0 0 2 1 1
"6651" 38 0 0 13 150000 40 52 0 0 3 1 1
"6652" 38 0 0 12 64000 40 52 0 0 1 1 1
"6653" 46 0 0 12 45000 50 52 0 0 2 1 1
"6654" 44 0 0 12 10000 50 52 0 0 1 1 1
"6655" 35 0 1 13 35000 36 52 0 0 2 1 1
"6656" 34 0 0 13 167000 50 52 0 0 1 1 1
"6657" 62 0 0 13 25000 40 52 0 0 1 1 1
"6658" 32 0 1 12 65000 85 52 0 0 3 1 1
"6659" 24 0 0 14 62000 40 52 0 0 2 1 1
"6660" 39 0 0 18 389599 50 52 0 0 1 1 1
"6661" 35 0 0 18 40000 40 52 0 0 2 1 1
"6662" 44 0 0 20 170000 45 52 0 0 4 1 1
"6663" 31 0 0 12 35000 60 52 0 0 3 1 1
"6664" 48 0 0 12 60000 48 52 0 0 1 1 1
"6665" 25 0 0 16 60000 40 52 0 0 2 1 1
"6666" 44 0 0 13 55000 40 52 0 0 2 1 1
"6667" 40 0 1 11 22000 40 52 0 0 3 1 7
"6668" 40 0 0 20 90000 50 52 0 0 1 1 1
"6669" 34 0 0 12 42000 40 52 0 0 1 1 1
"6670" 47 0 0 12 50000 43 52 0 0 2 1 1
"6671" 41 0 1 13 18000 40 52 0 0 4 1 1
"6672" 64 0 0 12 45000 40 52 0 0 4 1 1
"6673" 29 0 0 8 45000 40 50 0 0 4 1 1
"6674" 30 0 0 18 70000 45 52 0 0 2 1 1
"6675" 36 0 0 14 13000 40 52 0 0 3 1 1
"6676" 61 0 0 12 40000 40 52 0 0 3 1 1
"6677" 52 0 0 13 28000 40 52 0 0 3 1 1
"6678" 49 0 0 18 145000 55 52 0 0 1 1 7
"6679" 28 0 1 16 15000 40 52 0 0 4 1 1
"6680" 54 0 0 16 195500 55 52 0 0 3 1 1
"6681" 51 0 0 18 60000 60 52 0 0 4 1 1
"6682" 38 0 0 20 389599 50 52 0 0 1 1 1
"6683" 54 0 0 14 30000 40 52 0 0 2 1 5
"6684" 29 0 1 11 60000 40 52 0 0 3 1 1
"6685" 62 0 0 16 70000 40 52 0 0 2 1 1
"6686" 64 0 0 13 74000 45 52 0 0 3 1 1
"6687" 33 0 0 14 53000 40 52 0 0 2 1 7
"6688" 41 0 0 12 74360 40 52 0 0 3 1 5
"6689" 37 0 1 11 24000 40 52 0 0 3 1 1
"6690" 32 0 1 11 28000 38 52 0 0 3 1 1
"6691" 34 0 0 18 155000 50 52 0 0 1 1 1
"6692" 44 0 0 11 32002 40 52 0 0 4 1 5
"6693" 50 0 0 16 51000 40 52 0 0 1 1 7
"6694" 50 0 0 14 70000 40 48 0 0 1 1 1
"6695" 51 0 0 20 150000 60 52 0 0 2 1 1
"6696" 43 0 0 12 27428 40 52 0 0 3 1 1
"6697" 59 0 0 13 23400 40 52 0 0 2 1 1
"6698" 46 0 0 16 148000 75 52 0 0 2 1 1
"6699" 32 0 0 14 39000 55 52 0 0 3 1 1
"6700" 30 0 0 18 64000 45 52 0 0 4 1 7
"6701" 59 0 0 13 37687 45 52 1 0 1 1 7
"6702" 29 0 1 18 85000 60 52 0 0 1 1 1
"6703" 29 0 0 16 40000 40 52 0 0 3 1 7
"6704" 32 0 0 16 46000 40 52 0 0 4 1 1
"6705" 30 0 0 18 42000 40 52 0 0 3 1 1
"6706" 35 0 0 11 26000 40 52 0 0 3 1 1
"6707" 44 0 0 13 67000 40 52 0 0 3 1 1
"6708" 56 0 0 12 25000 99 52 0 0 2 1 1
"6709" 41 0 1 4 13000 40 52 0 0 4 1 3
"6710" 64 0 0 12 23500 40 52 0 0 2 1 1
"6711" 49 0 0 16 30000 60 52 0 0 2 1 5
"6712" 52 0 0 13 92000 40 52 0 0 4 1 1
"6713" 30 0 0 12 50000 60 52 0 0 2 1 1
"6714" 56 0 0 12 65000 45 52 0 0 2 1 1
"6715" 32 0 1 12 38000 40 52 0 0 4 1 1
"6716" 48 0 0 12 58000 40 52 0 0 1 1 1
"6717" 35 0 0 16 55000 45 52 0 0 3 1 1
"6718" 44 0 1 11 66000 40 52 0 0 3 1 1
"6719" 60 0 1 14 70000 40 52 0 0 4 1 1
"6720" 32 0 0 16 80000 40 52 0 0 1 1 1
"6721" 52 0 0 14 65000 52 52 0 0 4 1 1
"6722" 38 0 0 13 33000 40 52 0 0 2 1 1
"6723" 54 0 1 6 16000 40 52 0 0 4 1 1
"6724" 29 0 0 18 21000 40 51 0 0 4 1 1
"6725" 63 0 1 16 65000 50 52 0 0 3 1 1
"6726" 29 0 0 20 70000 45 52 0 0 2 1 7
"6727" 48 0 0 14 1e+05 40 49 0 0 4 1 1
"6728" 35 0 0 16 75000 40 52 0 0 2 1 1
"6729" 31 0 0 13 82600 48 52 1 0 2 1 7
"6730" 47 0 0 16 62500 40 52 0 0 3 1 1
"6731" 45 0 0 12 55002 40 52 0 0 2 1 7
"6732" 33 0 1 13 80000 40 52 0 0 3 1 1
"6733" 34 0 0 16 36000 40 52 0 0 4 1 1
"6734" 40 0 0 10 3701 40 50 0 0 3 1 1
"6735" 29 0 0 12 52000 50 52 0 0 4 1 1
"6736" 58 0 0 13 70000 40 52 0 0 2 1 1
"6737" 42 0 1 14 79000 55 52 0 0 4 1 5
"6738" 50 0 1 0 21000 40 52 0 0 2 1 1
"6739" 21 0 0 12 15000 40 50 0 0 4 1 7
"6740" 47 0 0 12 65000 42 52 0 0 2 1 1
"6741" 48 0 0 14 71920 40 52 1 0 4 1 1
"6742" 28 0 0 12 35000 50 48 0 0 2 1 7
"6743" 54 0 0 18 89000 40 52 0 0 4 1 1
"6744" 53 0 0 13 45000 40 52 0 0 2 1 1
"6745" 25 0 0 16 25000 60 52 0 0 1 1 7
"6746" 57 0 0 16 54175 40 52 0 0 2 1 7
"6747" 61 0 0 13 30000 40 52 0 0 2 1 1
"6748" 30 0 0 12 56000 50 52 0 0 1 1 1
"6749" 50 0 0 12 23000 40 52 0 0 2 1 7
"6750" 42 0 1 12 43000 40 52 0 0 3 1 1
"6751" 31 0 0 16 35000 38 52 0 0 3 1 7
"6752" 51 0 1 13 37000 40 52 0 0 3 1 5
"6753" 43 0 0 12 28000 40 52 0 0 2 1 1
"6754" 30 0 0 14 29000 40 49 0 0 1 1 1
"6755" 41 0 0 12 45600 40 52 0 0 1 1 1
"6756" 59 0 1 18 120000 40 52 0 0 4 1 7
"6757" 25 0 0 13 40000 40 52 1 0 4 1 1
"6758" 64 0 0 12 36000 45 52 0 0 3 1 1
"6759" 30 0 0 12 30000 40 51 0 0 2 1 7
"6760" 23 0 0 12 11200 40 52 0 0 3 1 7
"6761" 55 0 0 16 48000 36 52 0 0 2 1 1
"6762" 42 0 0 12 25000 40 52 0 0 2 1 1
"6763" 23 0 1 12 15000 40 52 0 0 2 1 1
"6764" 45 0 0 13 85000 40 52 0 0 4 1 1
"6765" 25 0 0 11 32000 40 52 0 0 1 1 1
"6766" 35 0 1 14 36000 40 52 0 0 3 1 1
"6767" 53 0 0 13 80000 40 52 0 0 2 1 1
"6768" 53 0 1 13 82000 40 52 0 0 3 1 1
"6769" 39 0 0 12 40000 60 52 0 0 1 1 1
"6770" 52 0 1 13 50000 40 52 0 0 3 1 1
"6771" 50 0 0 12 109500 56 52 0 0 4 1 1
"6772" 60 0 0 12 50000 40 52 0 0 2 1 1
"6773" 38 0 1 14 50000 60 52 0 0 3 1 7
"6774" 36 0 0 12 34500 42 52 0 0 3 1 1
"6775" 55 0 0 11 21000 55 52 0 0 1 1 5
"6776" 47 0 0 20 150000 40 52 0 0 3 1 1
"6777" 35 0 0 14 60000 40 52 0 0 2 1 7
"6778" 42 0 0 16 70000 45 52 0 0 4 1 1
"6779" 33 0 0 14 95000 45 52 0 0 1 1 1
"6780" 37 0 0 14 45000 40 52 0 0 2 1 1
"6781" 32 0 0 16 74000 70 52 0 0 3 1 1
"6782" 25 0 1 11 17200 40 52 0 0 3 1 7
"6783" 58 0 0 12 38000 40 48 0 0 3 1 1
"6784" 27 0 1 13 22500 40 52 0 0 4 1 6
"6785" 24 0 1 12 30000 40 52 0 0 3 1 3
"6786" 39 0 1 9 30000 52 52 0 0 3 1 1
"6787" 34 0 1 12 12000 40 52 0 0 3 1 7
"6788" 41 0 0 18 85000 60 52 0 0 4 1 1
"6789" 45 0 0 18 120000 60 52 0 0 3 1 1
"6790" 27 0 0 16 50000 40 52 0 0 2 1 7
"6791" 22 0 0 12 15002 40 52 0 0 4 1 7
"6792" 39 0 1 12 17000 40 52 0 0 4 1 7
"6793" 53 0 0 16 65000 40 52 0 0 3 1 1
"6794" 49 0 0 12 30000 45 52 0 0 3 1 1
"6795" 46 0 1 4 1500 50 52 0 0 3 1 1
"6796" 28 0 0 14 38000 40 52 0 0 2 1 1
"6797" 26 0 0 13 30000 40 48 0 0 4 1 7
"6798" 42 0 0 16 68000 45 52 0 0 2 1 7
"6799" 57 0 0 16 30000 50 52 0 0 2 1 1
"6800" 51 0 0 12 55000 40 52 0 0 2 1 1
"6801" 61 0 0 14 30097 40 52 0 0 4 1 6
"6802" 49 0 0 16 32000 50 52 0 0 4 1 1
"6803" 62 0 0 12 46000 40 52 0 0 3 1 1
"6804" 36 0 0 13 28396 56 52 0 0 4 1 1
"6805" 36 0 0 16 95000 55 52 0 0 3 1 1
"6806" 55 0 0 18 65000 50 52 0 0 4 1 1
"6807" 47 0 0 13 46000 50 52 0 0 1 1 1
"6808" 38 0 0 12 51000 40 52 0 0 2 1 1
"6809" 55 0 0 16 36000 37 52 0 0 2 1 1
"6810" 48 0 0 13 60000 40 52 0 0 1 1 1
"6811" 45 0 0 13 56000 60 52 0 0 3 1 1
"6812" 30 0 0 16 60000 40 52 0 0 2 1 1
"6813" 49 0 0 12 32002 40 52 0 0 2 1 1
"6814" 51 0 0 12 160000 60 52 0 0 1 1 1
"6815" 34 0 0 13 34000 40 52 0 0 3 1 5
"6816" 59 0 0 13 1e+05 40 52 0 0 1 1 1
"6817" 54 0 0 16 13500 40 52 0 0 4 1 1
"6818" 28 0 1 12 44000 55 52 0 0 2 1 1
"6819" 43 0 0 13 106000 50 52 0 0 4 1 1
"6820" 51 0 0 12 30000 40 52 0 0 2 1 7
"6821" 28 0 1 13 30000 40 52 0 0 4 1 7
"6822" 38 0 0 12 59000 40 52 0 0 1 1 1
"6823" 62 0 0 16 80000 45 52 0 0 1 1 1
"6824" 41 0 0 12 110000 50 52 0 0 4 1 5
"6825" 57 0 0 16 120000 44 52 0 0 2 1 1
"6826" 46 0 0 20 78000 40 52 0 0 3 1 7
"6827" 44 0 0 11 150000 80 52 0 0 3 1 5
"6828" 44 0 0 20 389599 40 52 0 0 3 1 1
"6829" 42 0 0 16 75000 60 52 0 0 2 1 1
"6830" 40 0 0 12 36000 40 52 0 0 2 1 1
"6831" 44 0 0 14 39000 50 52 0 0 3 1 1
"6832" 43 0 0 13 39000 40 52 0 0 1 1 5
"6833" 45 0 0 14 59000 40 52 0 0 1 1 7
"6834" 35 0 0 12 42000 40 52 0 0 4 1 1
"6835" 50 0 0 13 27000 40 52 0 0 4 1 1
"6836" 47 0 0 16 35000 40 51 0 0 2 1 1
"6837" 47 0 0 12 80000 40 52 0 0 1 1 1
"6838" 28 0 0 11 26000 40 52 0 0 4 1 7
"6839" 28 0 0 16 50000 40 52 0 0 2 1 7
"6840" 26 0 0 13 20000 40 52 0 0 3 1 7
"6841" 26 0 1 11 50000 80 52 0 0 3 1 7
"6842" 51 0 0 20 150000 50 52 0 0 1 1 1
"6843" 39 0 0 18 60000 45 52 0 0 1 1 1
"6844" 24 0 0 16 120000 91 52 0 0 3 1 1
"6845" 48 0 1 4 25000 40 52 0 0 4 1 1
"6846" 28 0 0 12 72000 45 52 0 0 4 1 7
"6847" 35 0 0 16 30000 40 52 0 0 4 1 1
"6848" 30 0 0 12 20000 40 52 0 0 4 1 1
"6849" 48 0 0 10 17000 40 52 0 0 4 1 1
"6850" 58 0 0 14 45000 40 52 0 0 3 1 1
"6851" 52 0 0 18 389599 45 52 0 0 3 1 1
"6852" 24 0 0 8 30000 55 52 0 0 1 1 7
"6853" 37 0 0 20 389599 60 52 0 0 1 1 1
"6854" 44 0 0 14 90000 45 52 0 0 4 1 7
"6855" 43 0 1 12 9600 40 50 0 0 2 1 5
"6856" 34 0 1 12 47000 45 52 0 0 3 1 1
"6857" 41 0 0 12 52000 55 52 0 0 1 1 1
"6858" 60 0 1 6 64000 47 52 0 0 4 1 1
"6859" 45 0 0 12 45000 40 52 0 0 1 1 1
"6860" 46 0 1 11 22000 40 52 0 0 4 1 1
"6861" 54 0 0 13 60000 60 52 0 0 4 1 1
"6862" 42 0 0 16 68000 50 52 0 0 1 1 1
"6863" 35 0 1 12 31200 43 52 0 0 3 1 5
"6864" 32 0 0 12 31000 40 52 0 0 1 1 1
"6865" 33 0 1 6 24200 40 52 0 0 4 1 1
"6866" 30 0 0 16 52000 55 52 0 0 4 1 1
"6867" 52 0 0 12 110000 40 52 0 0 1 1 1
"6868" 50 0 0 16 27500 40 52 0 0 3 1 5
"6869" 27 0 1 13 18000 40 52 0 0 4 1 7
"6870" 47 0 0 18 42000 50 52 0 0 4 1 1
"6871" 35 0 0 12 39000 40 52 0 0 2 1 1
"6872" 57 0 0 18 120000 60 52 0 0 2 1 7
"6873" 27 0 0 13 50000 40 52 0 0 3 1 7
"6874" 55 0 0 12 42855 40 52 0 0 1 1 1
"6875" 57 0 0 16 120000 50 52 0 0 2 1 1
"6876" 23 0 1 13 29000 40 52 0 0 1 1 7
"6877" 32 0 0 13 93500 40 52 0 0 2 1 1
"6878" 53 0 0 12 58000 40 52 0 0 1 1 1
"6879" 25 0 1 12 36000 40 52 0 0 1 1 5
"6880" 40 0 0 12 40000 40 52 0 0 2 1 5
"6881" 49 0 1 16 79959 50 51 0 0 1 1 1
"6882" 48 0 0 16 76000 36 52 0 0 2 1 5
"6883" 42 0 1 16 95000 42 52 0 0 1 1 1
"6884" 37 0 0 14 58000 40 52 0 0 1 1 1
"6885" 34 0 1 8 25000 40 52 0 0 3 1 1
"6886" 52 0 0 16 28000 42 52 0 0 2 1 7
"6887" 31 0 0 12 40000 50 52 0 0 2 1 7
"6888" 52 0 0 13 75000 40 52 0 0 3 1 1
"6889" 57 0 0 20 389599 60 52 0 0 4 1 1
"6890" 21 0 1 12 16000 40 52 0 0 4 1 7
"6891" 46 0 0 14 50000 50 52 0 0 4 1 1
"6892" 36 0 1 11 70000 65 52 0 0 4 1 1
"6893" 35 0 0 13 60000 45 52 0 0 2 1 1
"6894" 25 0 0 16 33000 40 52 0 0 4 1 1
"6895" 32 0 0 13 45000 40 52 0 0 3 1 1
"6896" 30 0 0 20 49500 50 52 0 0 3 1 7
"6897" 27 0 0 13 48000 48 52 0 0 4 1 1
"6898" 27 0 0 16 70200 40 52 1 0 1 1 7
"6899" 36 0 0 16 32000 40 52 0 0 3 1 7
"6900" 40 0 1 13 148000 50 52 0 0 1 1 1
"6901" 48 0 0 13 44000 40 52 0 0 2 1 1
"6902" 42 0 0 13 53000 60 51 0 0 3 1 1
"6903" 24 0 0 16 36000 40 52 0 0 4 1 7
"6904" 27 0 1 12 21000 40 52 0 0 3 1 1
"6905" 53 0 1 12 30000 40 52 0 0 1 1 1
"6906" 40 0 1 8 40000 40 48 0 0 4 1 1
"6907" 60 0 0 12 33001 40 52 0 0 2 1 1
"6908" 37 0 0 16 65000 40 52 0 0 3 1 1
"6909" 29 0 0 16 64000 55 52 0 0 3 1 7
"6910" 47 0 0 12 141000 50 52 0 0 4 1 1
"6911" 55 0 1 14 40000 55 52 0 0 4 1 1
"6912" 32 0 0 13 60000 50 52 0 0 1 1 1
"6913" 41 0 1 11 12000 40 52 0 0 4 1 1
"6914" 40 0 0 12 28000 40 52 0 0 4 1 1
"6915" 38 0 0 14 31000 45 52 0 0 2 1 5
"6916" 53 0 0 13 35000 40 52 0 0 1 1 7
"6917" 23 0 0 13 50000 80 52 0 0 2 1 7
"6918" 49 0 0 14 66200 40 52 1 0 2 1 1
"6919" 29 0 0 16 51000 52 52 0 0 2 1 7
"6920" 26 0 0 12 45000 40 52 0 0 2 1 7
"6921" 26 0 1 16 43000 40 52 0 0 1 1 7
"6922" 29 0 0 16 60000 40 52 0 0 2 1 1
"6923" 30 0 0 13 55000 46 52 0 0 3 1 1
"6924" 61 0 0 18 140000 60 52 0 0 3 1 1
"6925" 53 0 1 12 22000 40 52 0 0 3 1 1
"6926" 25 0 0 16 95000 40 52 0 0 4 1 1
"6927" 25 0 1 12 17000 40 52 0 0 3 1 7
"6928" 56 0 0 18 50000 40 50 0 0 4 1 1
"6929" 34 0 1 9 26000 40 52 0 0 4 1 1
"6930" 56 0 0 16 70600 50 52 0 0 1 1 6
"6931" 38 0 1 12 50000 40 52 0 0 4 1 1
"6932" 59 0 0 14 36000 60 52 0 0 1 1 1
"6933" 49 0 1 13 35000 40 52 0 0 3 1 5
"6934" 52 0 0 14 102000 40 52 0 0 3 1 1
"6935" 46 0 0 16 1e+05 50 51 0 0 1 1 5
"6936" 26 0 0 16 39000 50 52 0 0 2 1 7
"6937" 22 0 1 9 15000 40 52 0 0 3 1 3
"6938" 51 0 0 16 103000 40 52 1 0 4 1 1
"6939" 48 0 0 18 99000 40 52 0 0 3 1 1
"6940" 47 0 0 16 85002 40 52 0 0 3 1 1
"6941" 65 0 0 16 191609 50 52 0 0 3 1 1
"6942" 54 0 0 12 24000 65 52 0 0 4 1 1
"6943" 29 0 1 13 18000 50 48 0 0 4 1 7
"6944" 24 0 0 13 28000 40 52 0 0 3 1 7
"6945" 38 0 0 16 90000 55 52 0 0 1 1 1
"6946" 23 0 1 11 25000 40 52 0 0 4 1 7
"6947" 51 0 0 13 38000 40 50 0 0 2 1 1
"6948" 29 0 0 12 37750 40 52 0 0 2 1 5
"6949" 33 0 0 16 38376 45 52 0 0 3 1 1
"6950" 29 0 0 14 90000 40 52 0 0 4 1 1
"6951" 59 0 0 16 95000 40 52 0 0 3 1 5
"6952" 46 0 0 13 37000 40 52 0 0 2 1 5
"6953" 36 0 0 14 54000 40 52 1 0 2 1 7
"6954" 36 0 0 13 80000 45 52 0 0 4 1 5
"6955" 28 0 0 12 60000 70 52 0 0 4 1 1
"6956" 31 0 0 20 209000 50 52 0 0 3 1 7
"6957" 20 0 0 18 26000 40 52 0 0 3 1 7
"6958" 45 0 0 12 85000 40 52 0 0 2 1 1
"6959" 47 0 1 18 75000 55 52 0 0 3 1 1
"6960" 22 0 0 12 15789 40 52 0 0 3 1 7
"6961" 31 0 0 13 45000 72 52 0 0 1 1 7
"6962" 62 0 0 16 85000 50 52 0 0 3 1 1
"6963" 54 0 0 16 50000 40 52 0 0 1 1 1
"6964" 39 0 0 18 65000 40 52 0 0 1 1 1
"6965" 55 0 0 20 135000 40 52 0 0 3 1 1
"6966" 34 0 0 14 45000 40 52 0 0 2 1 5
"6967" 31 0 1 10 1e+05 40 52 0 0 3 1 1
"6968" 30 0 0 16 55000 40 52 0 0 2 1 7
"6969" 32 0 0 14 33000 40 52 0 0 3 1 1
"6970" 18 0 0 12 20000 40 52 0 0 3 1 7
"6971" 55 0 0 18 78000 45 52 0 0 2 1 1
"6972" 44 0 1 13 120000 40 52 0 0 3 1 1
"6973" 30 0 1 6 19600 40 48 0 0 4 1 1
"6974" 50 0 0 12 48000 40 52 0 0 1 1 1
"6975" 35 0 1 13 30000 40 52 0 0 4 1 7
"6976" 43 0 1 10 18000 40 52 0 0 2 1 1
"6977" 27 0 0 12 30000 40 52 0 0 1 1 1
"6978" 29 0 1 12 10400 40 52 0 0 2 1 7
"6979" 33 0 1 9 29002 40 52 0 0 3 1 7
"6980" 55 0 0 14 34000 45 52 0 0 4 1 1
"6981" 38 0 0 13 32000 40 52 0 0 1 1 1
"6982" 31 0 1 14 174000 50 52 0 0 3 1 1
"6983" 58 0 0 11 60000 50 52 0 0 1 1 1
"6984" 58 0 0 12 70000 40 52 0 0 3 1 1
"6985" 73 0 0 13 6000 50 52 0 0 3 1 1
"6986" 35 0 0 16 91000 45 52 0 0 2 1 1
"6987" 32 0 1 6 36000 40 52 0 0 4 1 1
"6988" 31 0 0 12 30000 60 52 0 0 1 1 1
"6989" 45 0 0 14 50960 38 52 0 0 4 1 7
"6990" 41 0 0 13 63000 50 52 0 0 4 1 1
"6991" 45 0 0 13 30500 60 52 0 0 4 1 7
"6992" 42 0 0 12 58000 43 52 0 0 3 1 5
"6993" 44 0 0 13 19200 40 52 0 0 2 1 1
"6994" 39 0 0 12 50000 40 52 1 0 4 1 1
"6995" 29 0 0 13 25000 40 52 0 0 3 1 7
"6996" 29 0 0 16 69000 40 52 0 0 2 1 7
"6997" 21 0 0 14 34000 40 52 0 0 2 1 7
"6998" 41 0 1 12 60000 45 52 0 0 4 1 1
"6999" 52 0 0 16 52000 40 50 0 0 3 1 1
"7000" 23 0 0 13 26000 40 52 0 0 3 1 7
"7001" 28 0 0 14 35000 40 52 0 0 3 1 7
"7002" 25 0 0 13 12000 40 52 0 0 1 1 7
"7003" 47 0 0 16 70000 45 52 0 0 2 1 5
"7004" 61 0 0 12 50000 50 52 0 0 3 1 4
"7005" 54 0 0 16 80000 50 52 0 0 2 1 3
"7006" 41 0 0 16 88000 50 52 0 0 3 1 1
"7007" 27 0 0 16 35000 40 52 0 0 2 1 7
"7008" 41 0 1 13 65000 47 52 0 0 4 1 1
"7009" 51 0 0 14 75000 50 52 0 0 3 1 1
"7010" 36 0 0 18 120000 50 52 0 0 2 1 1
"7011" 37 0 0 13 20100 40 52 0 0 3 1 5
"7012" 31 0 0 13 35000 45 52 0 0 1 1 1
"7013" 37 0 0 12 40000 40 50 0 0 3 1 2
"7014" 56 0 0 16 50000 50 52 0 0 1 1 1
"7015" 27 0 0 12 35000 50 52 0 0 1 1 1
"7016" 48 0 0 12 32500 40 52 0 0 1 1 1
"7017" 62 0 0 9 70000 84 52 0 0 3 1 1
"7018" 57 0 0 12 1e+05 50 52 0 0 3 1 5
"7019" 54 0 0 12 37000 40 52 0 0 2 1 1
"7020" 46 0 0 12 55000 45 52 0 0 2 1 1
"7021" 35 0 0 20 55000 75 52 0 0 3 1 1
"7022" 56 0 0 11 65000 60 52 0 0 2 1 1
"7023" 33 0 1 10 18000 40 52 0 0 1 1 1
"7024" 53 0 1 18 50000 40 52 0 1 4 1 1
"7025" 27 0 0 12 14000 40 52 0 0 3 1 7
"7026" 34 0 0 13 45000 40 49 0 0 3 1 1
"7027" 43 0 0 14 75000 40 52 0 0 2 1 1
"7028" 38 0 1 12 29000 40 52 0 0 3 1 1
"7029" 46 0 0 13 43000 40 52 0 0 3 1 5
"7030" 41 0 1 14 40000 60 52 0 0 4 1 6
"7031" 62 0 1 8 18000 40 52 0 0 3 1 1
"7032" 55 0 0 12 39000 50 52 0 0 2 1 1
"7033" 55 0 0 12 36000 40 52 0 0 4 1 1
"7034" 54 0 0 16 130000 40 52 0 0 1 1 1
"7035" 49 0 0 16 70000 40 52 0 0 4 1 1
"7036" 45 0 0 14 36000 40 52 0 0 4 1 5
"7037" 51 0 0 20 160000 50 52 0 0 3 1 1
"7038" 39 0 0 18 60000 40 52 0 0 4 1 1
"7039" 49 0 0 16 149000 40 52 0 0 3 1 1
"7040" 62 0 0 16 85000 55 52 0 0 2 1 1
"7041" 51 0 0 13 28300 50 50 0 0 2 1 1
"7042" 46 0 0 16 2e+05 45 52 0 0 1 1 1
"7043" 65 0 0 12 40000 40 52 0 0 2 1 4
"7044" 40 0 0 18 120000 45 52 0 0 3 1 1
"7045" 48 0 1 10 45000 40 52 0 0 4 1 1
"7046" 44 0 1 18 102838 50 52 0 0 3 1 1
"7047" 48 0 0 12 47000 40 52 0 0 3 1 5
"7048" 59 0 0 16 92000 50 52 0 0 3 1 6
"7049" 34 0 0 14 60000 48 52 0 0 2 1 1
"7050" 43 0 0 16 70002 40 52 0 0 2 1 1
"7051" 41 0 0 12 28000 40 52 0 0 3 1 7
"7052" 33 0 0 14 81834 40 48 0 0 2 1 1
"7053" 50 0 0 16 60000 40 52 0 0 4 1 5
"7054" 28 0 0 18 48000 40 52 1 0 1 1 1
"7055" 48 0 0 12 22000 40 52 0 0 1 1 1
"7056" 49 0 1 12 22000 40 52 0 0 4 1 1
"7057" 35 0 0 14 35700 45 52 0 0 2 1 1
"7058" 30 0 0 13 34000 45 52 0 0 2 1 1
"7059" 34 0 0 16 76000 45 52 0 0 2 1 1
"7060" 48 0 0 16 60000 40 52 0 0 3 1 1
"7061" 26 0 0 12 30000 40 52 0 0 4 1 1
"7062" 39 0 1 12 47000 40 52 0 0 3 1 1
"7063" 34 0 0 9 20000 40 52 0 0 1 1 7
"7064" 23 0 1 12 9000 40 52 0 0 3 1 7
"7065" 36 0 0 16 74500 45 52 0 0 2 1 1
"7066" 27 0 0 13 37000 42 52 0 0 3 1 5
"7067" 44 0 0 13 37000 45 52 0 0 2 1 1
"7068" 34 0 0 16 75000 60 52 0 0 1 1 1
"7069" 29 0 1 12 32000 40 52 0 0 1 1 6
"7070" 27 0 0 13 31000 40 52 0 0 2 1 7
"7071" 40 0 1 0 28000 40 52 0 0 3 1 5
"7072" 28 0 0 13 17000 40 52 0 0 3 1 1
"7073" 30 0 0 14 60000 40 52 0 0 2 1 1
"7074" 32 0 0 12 20000 40 52 0 0 1 1 7
"7075" 76 0 0 20 389599 60 52 0 0 4 1 4
"7076" 22 0 0 12 39441 40 52 0 0 2 1 7
"7077" 25 0 0 16 52000 45 52 0 0 3 1 1
"7078" 29 0 0 16 60000 40 52 0 0 1 1 1
"7079" 38 0 0 16 389599 60 52 0 0 2 1 1
"7080" 25 0 0 16 46000 99 52 0 0 4 1 7
"7081" 28 0 0 14 36000 36 52 0 0 2 1 7
"7082" 28 0 1 6 18000 40 52 0 0 3 1 1
"7083" 18 0 0 11 2500 40 52 0 0 4 1 7
"7084" 55 0 0 13 30000 40 48 0 0 3 1 5
